time,Bx,By,Bz,BT
1.439028,-91.05,288.53,280.73,412.73
1.449429,-97.2,281.03,275.85,405.61
1.462421,-102.3,274.35,271.65,399.41
1.467895,-106.43,268.58,268.05,394.09
1.485801,-109.73,263.55,264.75,389.35
1.490095,-112.2,259.88,262.35,385.94
1.497278,-113.85,257.18,260.55,383.39
1.506518,-114.75,255.75,259.58,382.04
1.515937,-114.75,255.75,259.58,382.04
1.529506,-115.13,255.45,259.43,381.85
1.535884,-114.45,256.35,260.25,382.81
1.545859,-113.25,258.15,261.75,384.68
1.556512,-111.38,261.23,263.93,387.68
1.56455,-108.68,265.12,267.23,391.8
1.578114,-105.38,270.23,270.98,396.93
1.584576,-101.33,276.15,275.33,402.9
1.599841,-96.45,282.83,280.35,409.74
1.60456,-90.38,290.55,285.75,417.42
1.612856,-83.33,298.95,291.23,425.59
1.624578,-75.08,307.88,297.15,434.42
1.632614,-65.48,317.33,303.15,443.71
1.642721,-54.6,327.38,309.15,453.57
1.652133,-42.45,337.12,314.85,463.23
1.662717,-28.88,347.25,320.18,473.21
1.671393,-14.03,356.93,324.98,482.91
1.680883,1.73,366.15,328.65,492.02
1.695298,18.68,374.55,331.58,500.58
1.699675,36.9,382.12,333.15,508.3
1.708987,55.43,388.35,333.38,514.81
1.719873,74.48,393.08,332.18,519.99
1.728065,94.05,396.45,329.48,524
1.739118,113.18,397.58,325.05,525.86
1.747659,132.08,397.05,318.98,526.15
1.759896,150.23,394.65,311.33,524.63
1.766714,150.23,394.65,311.33,524.63
1.782494,183.15,384.38,292.28,516.44
1.786736,197.48,376.65,280.73,509.58
1.797478,210.15,367.58,268.43,501.32
1.806761,220.8,357.15,255.75,491.65
1.816524,220.8,357.15,255.75,491.65
1.825802,230.1,345.83,242.78,481.12
1.836586,237.6,333.83,229.88,469.82
1.844151,243.53,321.45,217.05,457.98
1.855244,248.1,308.85,204.45,445.8
1.864466,251.25,296.55,192.53,433.74
1.87633,253.43,284.55,181.58,422.09
1.882808,254.55,272.78,171.15,410.48
1.897709,255.08,261.75,161.18,399.44
1.903609,254.85,251.48,152.18,389.03
1.914596,254.1,241.95,144.08,379.29
1.923751,253.28,233.48,136.73,370.61
1.933715,252.08,225.53,130.28,362.46
1.941685,250.88,218.55,124.65,355.3
1.953288,249.68,212.55,119.63,349.03
1.960285,248.55,207.68,115.65,343.92
1.976484,247.35,203.18,112.43,339.27
1.980117,246.38,199.73,109.73,335.6
2.001894,245.78,196.95,107.63,332.83
2.002587,245.18,195.38,106.58,331.12
2.010116,245.03,194.55,106.35,330.45
2.019205,244.88,194.55,106.73,330.46
2.029827,245.18,195.83,107.85,331.8
2.040254,245.63,197.85,109.65,333.92
2.048719,246.53,201.15,112.13,337.35
2.057362,247.65,205.28,115.65,341.82
2.069027,248.93,210.53,119.85,347.34
2.07648,250.13,216.45,124.73,353.51
2.099096,251.25,223.43,130.65,360.71
2.100053,252.53,231.45,137.25,369.02
2.107703,253.43,240.15,144.83,377.98
2.115561,253.43,240.15,144.83,377.98
2.125802,254.4,249.83,153.23,388.08
2.135428,254.63,260.25,162.75,398.81
2.145513,254.25,271.35,172.73,410.01
2.155134,253.28,283.35,183.53,422.04
2.165733,251.55,295.73,195.15,434.53
2.173171,248.93,308.33,207.15,447.15
2.183525,244.8,321.15,219.68,459.7
2.192694,239.33,333.75,232.35,471.86
2.216262,232.13,346.05,245.25,483.51
2.217322,223.58,357.75,257.85,494.43
2.224873,213.15,368.55,270.38,504.35
2.232336,200.78,377.85,282.15,512.53
2.242706,187.12,385.95,292.95,519.42
2.250655,171.6,392.33,302.62,524.35
2.26212,155.1,397.05,311.55,527.98
2.27594,137.48,399.75,318.53,529.3
2.280422,119.1,400.28,324.15,528.66
2.300972,100.05,398.78,328.05,525.97
2.301832,81,395.55,330.15,521.56
2.309803,62.18,390.53,330.83,515.58
2.319403,43.35,384.15,330.45,508.57
2.328797,25.43,376.43,328.58,500.3
2.338558,7.95,367.65,325.43,491.05
2.348435,-8.03,358.35,321.45,481.47
2.357772,-22.95,348.53,316.73,471.5
2.367452,-36.75,338.62,311.85,461.81
2.377176,-36.75,338.62,311.85,461.81
2.398297,-60.75,318.75,300.75,442.43
2.399205,-70.73,309.15,294.83,433.01
2.40631,-70.73,309.15,294.83,433.01
2.416463,-79.58,300.15,289.28,424.38
2.425035,-87,291.45,283.58,415.84
2.43586,-93.83,283.73,278.48,408.47
2.444879,-99.53,276.75,273.83,401.84
2.454651,-103.95,270.75,269.48,395.89
2.464214,-107.63,265.65,265.88,390.95
