time,Bx,By,Bz,BT
2.53592,-56.78,51.68,78.83,110.03
2.546363,-57.23,49.05,75.08,106.38
2.555679,-57.53,46.95,72.15,103.53
2.565324,-57.75,45.15,69.75,101.19
2.57535,-57.9,44.18,68.03,99.66
2.58402,-58.2,43.28,66.53,98.42
2.593997,-58.35,42.83,65.85,97.85
2.604329,-58.35,42.75,65.78,97.77
2.616679,-58.28,43.12,66.38,98.29
2.623479,-58.13,44.18,67.35,99.33
2.632555,-58.13,44.18,67.35,99.33
2.643468,-58.2,45.45,69.15,101.17
2.652397,-58.2,47.18,71.33,103.44
2.661892,-57.83,49.05,73.88,105.86
2.672501,-57.08,51.45,77.55,109.17
2.682361,-56.18,54.23,81.53,112.88
2.690625,-55.05,57.68,86.25,117.46
2.700841,-53.78,61.05,91.65,122.55
2.710593,-51.9,65.18,97.65,128.36
2.71993,-49.05,69.75,103.65,134.22
2.729624,-45.3,74.48,110.33,140.61
2.740546,-41.33,79.65,117.15,147.57
2.749476,-35.03,85.65,124.58,155.18
2.757913,-27.53,91.35,131.78,162.69
2.768246,-18.75,96.98,138.45,170.07
2.777325,-8.55,102.23,144.23,176.99
2.787177,2.18,106.65,148.35,182.72
2.799342,13.43,109.95,151.65,187.79
2.807306,25.13,112.35,153.15,191.6
2.816585,37.28,113.33,153.15,194.13
2.827298,47.62,112.73,150.68,194.11
2.835685,57.45,111.08,146.55,192.65
2.845828,66.3,107.93,140.85,189.43
2.85551,66.3,107.93,140.85,189.43
2.865268,80.48,99.98,126.53,180.22
2.87462,85.8,95.03,118.05,174.15
2.884586,89.78,89.85,109.35,167.6
2.893296,92.62,84.75,100.95,161.1
2.904097,94.73,79.28,92.55,154.35
2.913204,96,74.03,84.45,147.74
2.923135,96,74.03,84.45,147.74
2.932121,96.23,69.08,76.95,141.25
2.943231,96.3,64.58,70.58,135.74
2.951646,95.85,60.15,64.58,130.29
2.963167,95.4,56.33,59.48,125.74
2.972029,94.65,53.25,55.05,121.76
2.980694,93.9,50.25,51.15,118.15
2.990265,92.93,48.08,47.85,115.05
3.00083,92.03,46.12,45.15,112.4
3.010852,91.58,44.93,43.05,110.71
3.020592,91.05,43.95,41.03,109.11
3.031199,90.75,43.05,39.98,108.11
3.040944,90.3,42.53,39.38,107.3
3.048192,90.45,42.45,39.38,107.39
3.058464,90.75,42.98,40.05,108.1
3.067643,91.35,43.73,41.18,109.33
3.079032,91.95,44.85,42.75,110.88
3.087593,92.7,46.28,44.93,112.93
3.09696,93.45,48.08,47.85,115.47
3.106015,94.2,50.55,51.45,118.64
3.116975,95.25,53.25,55.35,122.36
3.12577,95.85,56.33,59.63,126.15
3.135801,96.15,59.93,64.58,130.41
3.148096,96.38,63.83,70.35,135.32
3.155509,96.53,68.55,76.88,141.16
3.164363,96.08,73.73,84.08,147.43
3.174545,94.95,79.05,91.65,153.83
3.183886,93,84.38,99.15,160
3.193507,90.08,89.93,107.55,166.63
3.20368,86.48,95.33,115.73,173.08
3.21365,81.83,100.35,124.05,179.31
3.222742,81.83,100.35,124.05,179.31
3.232896,75.9,104.93,131.62,184.65
3.242531,68.62,108.68,138.45,188.91
3.252894,60.08,111.38,144.08,191.76
3.265492,49.2,112.58,147.98,192.33
3.271674,37.88,112.95,150.45,191.9
3.281229,26.18,111.75,151.28,189.89
3.294241,14.33,109.58,150.45,186.67
3.304614,2.78,106.05,147.75,181.89
3.31882,-8.33,101.93,143.48,176.19
3.319631,-18.6,96.75,138.15,169.68
3.329114,-27.75,91.05,131.55,162.37
3.338244,-34.28,85.65,124.88,155.26
3.348795,-39.83,80.33,118.05,148.24
3.357288,-44.48,75.23,111.15,141.39
3.367726,-48,70.35,104.25,134.61
3.377232,-50.78,65.85,98.18,128.66
3.38716,-52.95,61.35,92.25,122.79
3.396325,-54.45,57.98,86.93,117.82
3.406331,-55.58,54.68,82.65,113.62
3.416329,-56.4,51.98,78.53,109.77
3.425571,-57,49.35,75.15,106.45
3.435602,-57.3,47.33,72.15,103.58
3.445539,-57.53,45.75,69.83,101.38
3.454465,-57.83,44.55,68.25,99.93
3.464802,-57.98,43.95,67.12,98.99
3.473837,-58.13,43.43,66.45,98.39
3.484382,-58.05,43.65,66.23,98.29
3.493801,-57.98,44.25,67.05,99.07
3.50364,-57.9,45.15,68.25,100.24
3.512879,-57.9,46.28,70.05,101.98
3.523042,-57.9,46.28,70.05,101.98
3.532736,-57.83,47.85,72.23,104.16
3.542443,-57.6,49.73,74.93,106.79
3.552779,-57.08,52.43,78.75,110.49
3.564088,-56.25,55.35,83.18,114.65
3.570895,-55.28,58.65,87.98,119.31
3.581275,-53.63,62.03,93.23,124.15
3.589926,-51.68,66.23,98.93,129.78
3.60028,-48.83,70.73,105.15,135.8
3.609419,-45.3,75.83,111.98,142.62
3.621174,-40.88,81.23,118.88,149.66
3.630038,-35.48,86.48,125.33,156.34
3.639808,-29.18,91.73,132.08,163.43
3.64911,-21.6,96.75,138.08,169.98
3.659078,-13.2,101.55,143.25,176.09
3.668064,-3.75,105.53,147.75,181.6
3.678843,6.53,109.28,151.12,186.61
3.686982,17.18,111.53,152.85,189.99
3.697093,28.2,112.73,153.15,192.24
3.706079,39.15,112.95,151.73,193.16
3.717444,49.8,111.98,148.58,192.6
3.725545,59.25,109.95,144.15,190.73
3.736082,67.88,106.95,138.23,187.49
3.745919,67.88,106.95,138.23,187.49
3.756287,82.05,98.85,123.45,178.17
3.764454,87.23,94.05,115.65,172.71
3.774765,90.98,88.35,106.35,165.51
3.784151,93.68,82.65,97.13,158.24
3.793696,95.25,77.25,88.65,151.32
3.80318,96.3,71.62,80.55,144.54
3.814376,96.3,71.62,80.55,144.54
3.822715,96.53,66.53,73.05,138.13
3.83338,96.23,61.73,65.85,131.93
3.842321,95.62,57.45,60.08,126.7
3.853387,94.65,53.48,54.45,121.59
3.866842,93.9,50.85,50.78,118.24
3.871841,93.08,48.45,47.55,115.2
3.894851,92.33,46.35,44.93,112.65
3.895912,91.58,44.93,42.98,110.68
3.899529,90.98,43.88,41.55,109.21
3.911967,90.53,43.05,40.95,108.28
3.918921,90.23,42.75,40.65,107.8
3.929755,90.23,42.75,40.73,107.83
3.938225,90.3,43.05,41.25,108.21
3.948667,90.68,43.73,42.45,109.25
3.965795,91.2,45.08,43.95,110.82
3.967975,92.18,46.88,46.35,113.32
3.996337,93.23,48.83,49.05,116.11
3.997785,94.05,51.38,52.35,119.27
3.998298,95.33,54.23,56.25,123.25
4.005854,96.3,57.75,61.05,127.81
4.015498,96.98,61.58,66.23,132.59
4.025995,97.28,65.85,72.15,137.86
4.035141,97.28,70.28,78.98,143.66
4.045437,96.6,74.85,86.18,149.53
4.054386,95.48,80.18,93.98,156.12
4.065512,93.53,85.28,101.85,162.46
4.092887,90.15,90.45,110.03,168.56
4.094464,86.1,95.62,118.05,174.62
4.095023,80.93,100.58,126.08,180.44
4.102784,74.55,104.85,133.65,185.51
4.112514,74.55,104.85,133.65,185.51
4.122368,67.05,108.53,140.25,189.59
4.131466,58.35,111.45,145.58,192.4
4.142826,48.83,113.25,149.85,194.07
4.150957,38.4,113.85,152.55,194.19
4.164597,27.75,113.55,153.45,192.9
4.170397,16.95,111.98,153.08,190.41
4.194671,6.38,109.13,150.75,186.21
4.196951,-3.75,105.45,146.93,180.89
4.199901,-13.28,101.03,142.12,174.88
4.209134,-21.6,96.08,136.58,168.37
4.219419,-29.25,90.68,130.05,161.22
4.228744,-35.48,85.35,123.38,154.16
4.238851,-40.88,79.88,116.48,147.03
4.24802,-45.15,74.48,109.58,139.97
4.263282,-48.68,69.38,103.05,133.42
4.267675,-51.38,64.65,97.05,127.43
4.293926,-53.4,60.45,91.28,121.81
4.295518,-54.98,56.55,85.65,116.43
4.296136,-56.03,53.03,80.85,111.75
4.305781,-56.78,50.18,76.43,107.62
4.315571,-57.15,47.85,73.12,104.42
4.325063,-57.53,45.83,70.35,101.78
4.335311,-57.6,44.62,68.25,99.84
4.346776,-57.75,43.88,66.98,98.72
4.354755,-57.9,43.28,65.85,97.78
4.365166,-58.13,43.35,65.85,97.95
4.393142,-57.98,44.03,66.53,98.61
4.394689,-57.98,45.08,68.03,100.1
4.395708,-57.75,46.28,69.75,101.69
4.402283,-57.68,47.93,72.45,104.27
4.412273,-57.68,47.93,72.45,104.27
4.421333,-57.38,50.03,75.98,107.55
4.432054,-56.85,52.65,79.35,110.91
4.440838,-55.95,55.65,84.08,115.31
4.451139,-54.6,59.33,89.33,120.33
4.460165,-53.1,63.45,94.95,125.94
4.470625,-50.93,67.65,100.95,131.76
4.480546,-48.15,72.38,107.85,138.52
4.490377,-44.4,77.48,114.53,145.22
4.499921,-39.9,82.65,121.35,152.15
4.510865,-34.28,88.05,128.33,159.36
4.518918,-27.6,93.45,134.93,166.43
4.52924,-19.95,98.25,140.62,172.7
4.539497,-11.4,102.53,145.58,178.42
4.547891,-1.73,106.58,149.85,183.89
4.563026,8.55,109.73,152.25,187.86
4.567418,19.05,111.75,153.23,190.6
4.593479,29.93,112.95,152.93,192.46
4.595158,40.58,112.65,151.05,192.75
4.595976,50.7,111.45,147.45,191.66
4.60674,60.3,109.13,142.65,189.46
4.615395,68.78,105.98,136.88,186.27
4.625729,68.78,105.98,136.88,186.27
4.634858,82.05,97.28,122.25,176.46
4.644817,87,92.25,114.38,170.77
4.65458,90.68,86.85,106.05,164.35
4.664413,93.3,81.45,97.73,157.76
4.693323,95.1,76.35,89.93,151.53
4.695569,95.93,71.25,82.65,145.29
4.696017,96.3,66.75,75.75,139.53
4.702563,96.3,66.75,75.75,139.53
4.712532,96,62.55,69.45,133.98
4.722367,95.55,58.58,63.75,128.94
4.731904,94.88,55.05,58.65,124.38
4.742003,94.12,52.05,54.23,120.45
4.750994,93.15,49.43,50.55,116.94
4.762986,92.25,47.18,47.55,114
4.770541,91.65,45.45,44.85,111.7
4.792964,90.98,43.95,42.98,109.79
4.794381,90.6,42.75,41.25,108.34
4.799772,90.38,42.38,40.35,107.66
4.809169,90.38,42.15,40.58,107.66
4.819475,90.6,42.68,41.18,108.28
4.828646,91.12,43.58,42.38,109.54
4.839543,91.73,44.85,44.18,111.25
4.847452,92.33,46.65,46.65,113.47
4.857804,93.38,48.83,49.65,116.48
4.867161,94.43,51.53,53.55,120.16
4.878536,95.25,54.68,57.53,123.98
4.886646,96,58.28,62.48,128.51
4.902909,96.53,62.48,67.88,133.52
4.905335,96.9,66.83,73.95,139.01
4.916288,96.83,71.55,80.62,144.9
4.924624,96.15,76.65,87.75,151.06
4.934928,94.73,81.98,95.33,157.42
4.944454,92.4,87.45,103.35,163.91
4.961994,89.25,92.85,111.83,170.56
4.964251,84.83,98.18,119.85,176.63
4.991267,79.28,102.53,127.65,181.91
4.99332,72.45,106.65,134.93,186.62
4.994067,64.35,110.18,141.38,190.44
5.002248,64.35,110.18,141.38,190.44
5.01217,55.43,112.65,146.33,192.8
5.021573,45.75,113.93,150.15,193.95
5.031576,35.25,114.23,152.55,193.81
5.041163,24.45,113.18,152.93,191.81
5.051325,13.58,111.08,151.95,188.71
5.060704,3.15,108.15,149.03,184.16
5.071448,-6.68,104.25,145.05,178.75
5.080132,-15.6,99.75,139.88,172.51
5.090265,-23.93,94.58,134.48,166.13
5.099419,-31.28,89.25,127.88,159.05
5.109874,-37.43,83.62,120.98,151.75
5.119335,-42.6,78.45,114.15,144.91
5.129654,-46.5,73.28,107.33,138.02
5.138592,-50.03,68.25,101.25,131.96
5.149111,-52.73,63.68,95.33,126.18
5.157046,-54.6,59.55,89.62,120.66
5.168301,-56.18,55.73,84.45,115.73
5.176588,-57.23,52.65,79.95,111.53
5.18822,-57.83,50.03,76.28,108
5.195868,-58.13,47.78,73.05,104.87
5.205907,-58.28,45.98,70.65,102.47
5.215272,-58.13,44.85,68.55,100.44
5.226624,-58.2,44.18,67.12,99.22
5.235354,-58.43,43.73,66.45,98.7
5.246062,-58.28,43.95,66.15,98.51
5.258135,-58.28,44.18,66.45,98.81
5.265442,-58.2,44.85,67.43,99.72
5.273299,-58.35,45.83,68.93,101.27
5.283483,-58.35,47.33,71.03,103.39
5.293241,-58.05,49.05,73.88,105.99
5.303034,-58.05,49.05,73.88,105.99
5.314339,-57.6,51.38,76.95,108.99
5.322552,-56.4,54.45,81.53,113.1
5.33243,-54.75,58.35,86.93,118.15
5.341502,-53.03,62.85,93.15,124.25
5.351646,-50.48,67.35,99.53,130.34
5.361504,-47.18,72.68,106.58,137.35
5.374482,-43.28,78.08,113.85,144.67
5.380349,-38.33,83.85,121.58,152.58
5.389476,-32.18,89.48,129.38,160.56
5.399736,-25.28,94.58,135.75,167.37
5.409824,-17.48,99.15,141.68,173.8
5.419636,-8.4,103.43,146.55,179.57
5.430338,1.2,107.03,150.53,184.7
5.438446,11.62,109.95,153.23,188.95
5.447961,22.58,111.83,154.28,191.87
5.457886,33.23,112.65,153.15,193
5.466939,43.8,112.35,150.53,192.87
5.476341,53.63,110.85,146.85,191.65
5.486289,62.63,108.68,141.75,189.28
5.496307,70.8,105.08,135.45,185.47
5.505419,77.93,101.03,128.25,180.9
5.516129,83.62,96.45,119.93,175.15
5.524656,88.2,91.35,111.53,169
5.537665,91.65,86.25,103.65,163.04
5.545528,93.83,80.85,95.55,156.43
5.555083,95.33,75.75,87.83,150.13
5.564937,96.23,70.58,80.33,143.85
5.57423,96.38,66.23,73.28,138
5.583146,96.15,62.25,67.05,132.72
5.593578,96.15,62.25,67.05,132.72
5.601864,95.7,58.35,61.65,127.92
5.612275,94.8,54.98,56.85,123.46
5.62236,94.05,51.75,52.65,119.56
5.633108,93.45,49.05,49.13,116.41
5.641985,92.7,46.95,46.12,113.69
5.651875,91.95,45.15,43.95,111.47
5.660914,91.2,43.95,42.23,109.69
5.672952,90.68,42.98,41.03,108.41
5.680179,90.45,42.38,40.35,107.73
5.690018,90.38,42.15,40.12,107.49
5.699349,90.3,42.45,40.65,107.74
5.709808,90.6,43.35,41.48,108.66
5.719223,91.2,44.33,42.98,110.13
5.729005,91.95,45.75,44.55,111.95
5.737575,93,47.25,47.25,114.52
5.747828,93.83,49.35,50.33,117.35
5.756927,94.58,52.28,54.15,120.87
5.767249,95.78,55.43,58.65,125.24
5.777006,96.75,59.18,63.53,129.99
5.80138,97.28,63.23,69.15,135.06
5.802597,97.43,67.73,75.23,140.49
5.805668,97.28,72.68,82.35,146.72
5.814611,96.23,77.85,89.62,152.82
5.824728,94.05,83.85,98.63,160.01
5.836904,90.68,89.78,107.48,166.83
5.844624,85.73,95.48,116.55,173.34
5.853794,79.8,100.65,125.25,179.4
5.863789,72.45,104.93,133.58,184.66
5.876862,63.68,108.68,140.62,188.79
5.899828,53.63,111.45,146.33,191.59
5.901282,53.63,111.45,146.33,191.59
5.903351,43.05,113.33,150.98,193.62
5.911479,32.4,113.25,152.85,192.97
5.921677,21.53,111.83,153.15,190.85
5.931559,10.95,109.65,151.65,187.46
5.941496,0.53,106.35,148.65,182.78
5.954783,-9.08,102.53,144.45,177.37
5.960528,-17.78,98.18,139.35,171.38
5.975608,-25.5,93.15,133.65,164.89
5.980054,-32.4,87.83,127.35,158.05
5.998581,-38.25,82.43,120.53,150.94
6.0011,-43.12,76.95,113.85,144.02
6.008307,-47.25,71.85,107.25,137.47
6.01847,-50.25,66.98,100.95,131.15
6.027379,-52.65,62.48,95.03,125.32
6.037835,-54.45,58.43,89.85,120.21
6.047797,-55.73,54.98,84.53,115.2
6.057326,-56.7,51.75,79.88,110.78
6.072012,-57.3,49.58,76.05,107.35
6.076359,-57.6,47.33,72.75,104.16
6.091901,-57.83,45.68,69.98,101.62
6.09542,-57.9,44.48,67.95,99.74
6.105003,-58.05,43.65,66.45,98.44
6.114683,-57.98,43.28,65.55,97.62
6.124677,-57.9,43.05,65.62,97.53
6.135282,-57.75,43.65,66.38,98.21
6.144044,-57.6,44.33,67.35,99.09
6.154015,-57.45,45.68,69.15,100.84
6.163326,-57.23,47.33,71.78,103.28
6.174288,-57.08,49.65,74.55,106.21
6.20304,-56.7,52.13,78.15,109.72
6.204748,-56.7,52.13,78.15,109.72
6.205316,-56.25,55.05,82.28,113.86
6.211683,-55.43,58.43,86.85,118.44
6.221363,-54,62.03,92.25,123.58
6.231173,-52.2,66.15,98.18,129.38
6.240591,-49.8,70.65,104.25,135.42
6.251564,-46.43,75.45,110.85,141.9
6.259949,-42.15,80.25,117.83,148.66
6.272419,-36.98,85.58,124.58,155.59
6.280032,-30.83,90.53,131.33,162.45
6.300936,-23.55,95.55,137.62,169.19
6.302112,-15.53,100.13,143.25,175.46
6.308618,-6.38,104.48,147.98,181.25
6.317702,3.6,107.85,151.35,185.88
