time,Bx,By,Bz,BT
1.118887,749.25,1428.15,1414.95,2145.48
1.133251,751.05,1427.78,1412.55,2144.28
1.138132,752.85,1427.18,1410.15,2142.93
1.148391,754.58,1426.88,1407.75,2141.76
1.158868,756.53,1426.43,1404.75,2140.17
1.168449,758.48,1425.75,1401.45,2138.25
1.180848,760.35,1425.15,1398.75,2136.75
1.187212,762.23,1424.48,1395.45,2134.81
1.196801,763.65,1423.88,1392.15,2132.76
1.206878,764.78,1423.05,1388.93,2130.51
1.215901,766.05,1422.45,1385.85,2128.56
1.227031,767.18,1421.55,1382.62,2126.27
1.235448,768,1420.88,1380.15,2124.51
1.245185,768.53,1420.05,1377.75,2122.59
1.255476,769.2,1419.83,1375.05,2120.93
1.264072,769.35,1419.38,1372.88,2119.27
1.274329,769.73,1418.93,1370.62,2117.65
1.283942,770.18,1418.62,1368.83,2116.45
1.293117,770.48,1418.33,1366.95,2115.14
1.303345,770.4,1417.95,1365.38,2113.85
1.31261,770.48,1417.35,1363.73,2112.41
1.323008,770.63,1417.35,1362.45,2111.64
1.332694,770.4,1416.75,1361.25,2110.38
1.343533,770.48,1416.38,1360.35,2109.57
1.351071,770.55,1416.08,1359.15,2108.63
1.361768,770.4,1415.55,1358.25,2107.64
1.370472,770.25,1415.25,1357.73,2107.04
1.382436,770.55,1415.25,1357.05,2106.72
1.391795,770.55,1415.25,1357.05,2106.72
1.40081,770.4,1415.03,1356.53,2106.17
1.409875,770.48,1414.95,1356.15,2105.91
1.419335,770.85,1415.03,1355.93,2105.95
1.428379,770.85,1415.03,1355.85,2105.9
1.438244,770.93,1415.03,1355.93,2105.98
1.449199,771.23,1415.25,1355.85,2106.19
1.458741,771.45,1415.48,1355.85,2106.43
1.467366,771.3,1415.48,1356.15,2106.57
1.477909,771.23,1415.78,1356.45,2106.93
1.486898,771.08,1415.85,1356.98,2107.27
1.498543,770.93,1416.08,1357.65,2107.8
1.506475,771.15,1416.45,1358.48,2108.66
1.517495,771.15,1416.68,1359.83,2109.68
1.524776,771,1417.05,1361.55,2110.99
1.534893,770.85,1417.05,1363.05,2111.91
1.544719,770.78,1417.73,1365.08,2113.64
1.554129,770.78,1418.25,1367.18,2115.35
1.564475,770.63,1418.62,1369.12,2116.8
1.5813,770.33,1418.93,1371.45,2118.4
1.58273,769.8,1419.45,1373.55,2119.92
1.593923,769.2,1420.05,1375.73,2121.52
1.602497,768.75,1420.28,1378.28,2123.16
1.612873,768.15,1421.18,1380.83,2125.2
1.621696,767.4,1421.55,1383.53,2126.93
1.631871,766.58,1422.15,1386.45,2128.94
1.641284,765.68,1422.75,1388.93,2130.63
1.651455,764.55,1423.65,1391.85,2132.74
1.661271,763.28,1424.18,1395.08,2134.74
1.671304,761.93,1424.85,1398.15,2136.72
1.682241,760.35,1425.75,1400.78,2138.47
1.700159,760.35,1425.75,1400.78,2138.47
1.701723,758.85,1426.28,1403.62,2140.16
1.709685,757.12,1426.73,1406.33,2141.62
1.71872,755.18,1427.25,1408.95,2143.01
1.72903,753.3,1427.78,1411.65,2144.47
1.737663,751.5,1428.23,1413.75,2145.52
1.748371,749.85,1428.75,1415.85,2146.68
1.758161,747.83,1428.83,1417.65,2147.21
1.76781,745.88,1429.05,1419.75,2148.07
1.776753,744,1429.35,1421.55,2148.81
1.786604,742.28,1429.43,1423.05,2149.26
1.796509,740.33,1429.43,1424.25,2149.38
1.808483,738.45,1429.43,1425.75,2149.73
1.815603,736.73,1429.35,1426.88,2149.83
1.825406,735,1429.28,1427.48,2149.59
1.834168,733.65,1429.12,1428.15,2149.48
1.844786,732.38,1429.05,1428.45,2149.19
1.853577,730.95,1429.05,1428.68,2148.86
1.8645,729.98,1428.98,1428.75,2148.53
1.880482,729.38,1429.12,1429.28,2148.77
1.885426,728.85,1429.12,1429.12,2148.49
1.897175,728.78,1429.28,1429.58,2148.87
1.90301,728.62,1429.35,1429.95,2149.11
1.912695,728.62,1429.35,1430.25,2149.31
1.922746,729.08,1429.35,1430.25,2149.47
1.931391,729.75,1429.35,1430.33,2149.75
1.942438,730.5,1429.35,1430.25,2149.95
1.951153,731.62,1429.43,1429.95,2150.18
1.961302,733.05,1429.65,1429.43,2150.47
1.970541,734.33,1429.88,1428.68,2150.56
1.981212,735.9,1429.88,1427.85,2150.55
1.996921,735.9,1429.88,1427.85,2150.55
2.000083,737.7,1430.03,1426.65,2150.47
2.0088,739.43,1430.25,1425.45,2150.41
2.018769,741.23,1430.25,1423.95,2150.04
2.02865,743.03,1430.25,1422.23,2149.52
2.039316,744.75,1430.03,1420.43,2148.77
2.049141,746.55,1429.73,1418.55,2147.96
2.057587,748.2,1429.28,1416.68,2147
2.067294,750,1428.98,1414.35,2145.89
2.07887,751.73,1428.75,1412.18,2144.91
2.086091,753.53,1428.45,1409.78,2143.77
2.098914,755.1,1427.85,1407.23,2142.25
2.106223,756.83,1427.25,1404.68,2140.78
2.115538,758.4,1426.65,1402.05,2139.22
2.125129,759.6,1426.05,1399.35,2137.47
2.134657,761.03,1425.45,1396.65,2135.81
2.144118,762.15,1424.85,1393.73,2133.9
2.15419,763.65,1424.03,1391.03,2132.13
2.163379,764.7,1423.28,1388.25,2130.19
2.173467,765.75,1422.75,1385.78,2128.61
2.183253,766.58,1422.15,1382.85,2126.6
2.194578,767.48,1421.62,1380.15,2124.82
2.209217,768.45,1421.03,1377.15,2122.82
2.21301,769.13,1420.65,1374.75,2121.26
2.222781,769.8,1420.05,1372.35,2119.55
2.231469,769.88,1419.45,1369.73,2117.47
2.241583,770.03,1418.85,1367.55,2115.72
2.251504,770.4,1418.55,1365.38,2114.25
2.260618,770.63,1418.25,1363.88,2113.16
2.27178,770.85,1417.65,1362.15,2111.73
2.279642,770.85,1417.65,1362.15,2111.73
2.294982,770.93,1417.35,1361.18,2110.92
2.299906,771.15,1417.05,1360.05,2110.08
2.311428,771.08,1416.75,1359.15,2109.27
2.318112,771,1416.53,1358.48,2108.66
2.328588,771.15,1416.45,1357.88,2108.28
2.338059,771.08,1416.15,1357.28,2107.66
2.348365,770.93,1416.08,1356.75,2107.22
2.357141,770.78,1416.15,1356.45,2107.02
2.36792,770.7,1415.85,1356.38,2106.74
2.377435,770.48,1415.78,1356.15,2106.46
2.394142,770.55,1415.78,1355.93,2106.35
2.396846,770.7,1415.78,1356.23,2106.6
2.409823,770.55,1415.78,1356.53,2106.73
2.414851,770.4,1415.85,1357.05,2107.07
2.425176,770.48,1415.85,1357.65,2107.48
2.433789,770.63,1415.85,1358.55,2108.12
2.44945,770.7,1416.15,1359.38,2108.88
2.454837,770.63,1416.45,1360.05,2109.49
2.463517,770.63,1416.75,1361.55,2110.65
2.473155,770.55,1417.05,1362.53,2111.46
2.483069,770.63,1417.65,1364.03,2112.86
2.494588,770.7,1418.03,1365.75,2114.25
2.508653,770.55,1418.48,1367.33,2115.51
2.511894,770.25,1419.08,1369.05,2116.92
2.521947,770.03,1419.75,1371.08,2118.6
2.530606,769.73,1420.35,1373.33,2120.35
2.541617,769.28,1420.95,1375.43,2121.95
2.550639,768.53,1421.55,1377.75,2123.59
2.560997,767.93,1422.08,1380.15,2125.28
2.572648,767.25,1422.68,1382.55,2127
2.580332,767.25,1422.68,1382.55,2127
2.594124,766.58,1423.12,1385.03,2128.67
2.599417,765.75,1423.95,1387.73,2130.68
2.608831,764.4,1424.48,1390.58,2132.4
2.618962,763.05,1424.85,1393.35,2133.98
2.627864,762,1425.45,1396.05,2135.77
2.637992,760.88,1426.05,1398.83,2137.58
2.647091,759.3,1426.43,1401.38,2138.94
2.658077,757.73,1426.65,1404.15,2140.35
2.666492,755.85,1427.18,1406.85,2141.81
2.67748,754.05,1427.33,1409.33,2142.91
2.69656,752.4,1427.78,1411.95,2144.35
2.697846,750.68,1428.15,1414.12,2145.43
2.720745,748.43,1428.15,1416.45,2146.18
2.722092,746.4,1428.53,1418.62,2147.16
2.72495,744.3,1428.98,1420.88,2148.22
2.734435,742.05,1429.35,1422.45,2148.73
2.744796,740.18,1429.43,1423.95,2149.13
2.754825,738.3,1429.58,1425.23,2149.43
2.763043,736.65,1429.88,1426.35,2149.81
2.773311,735,1429.88,1427.25,2149.84
2.782161,733.73,1430.18,1427.93,2150.05
2.7928,732.38,1430.18,1428.23,2149.79
2.802617,731.55,1430.18,1428.75,2149.86
2.812189,730.65,1429.95,1429.05,2149.6
2.821782,730.12,1430.25,1429.58,2149.97
2.83188,729.38,1430.25,1429.65,2149.77
2.841767,728.85,1429.95,1429.43,2149.24
2.852168,728.85,1430.03,1429.65,2149.44
2.861558,728.93,1430.18,1429.65,2149.57
2.87087,729.38,1429.95,1429.95,2149.77
2.880354,729.38,1429.95,1429.95,2149.77
2.892609,729.98,1429.95,1429.43,2149.62
2.899028,730.95,1430.25,1429.35,2150.1
2.909148,731.85,1430.18,1428.98,2150.11
2.918578,733.35,1429.95,1428.15,2149.92
2.928543,734.93,1430.18,1427.55,2150.21
2.938228,736.28,1430.25,1426.58,2150.08
2.950305,738,1430.18,1425.53,2149.92
2.958146,739.8,1430.18,1424.25,2149.7
2.967857,741.53,1430.03,1422.98,2149.35
2.978526,743.62,1429.95,1421.25,2148.88
2.989659,745.58,1429.65,1419.38,2148.12
2.996508,747.38,1429.65,1417.95,2147.8
3.00575,749.1,1429.35,1415.85,2146.82
3.014932,750.98,1428.75,1413.75,2145.69
3.024841,752.7,1428.38,1411.65,2144.66
3.036645,754.35,1427.85,1409.25,2143.31
3.045299,755.85,1427.33,1406.85,2141.91
3.053435,757.28,1426.73,1404.38,2140.39
3.064398,758.7,1426.28,1401.75,2138.88
3.073764,760.2,1425.75,1398.98,2137.24
3.08298,761.55,1425.08,1396.43,2135.6
3.092678,762.9,1424.78,1394.03,2134.32
3.104465,764.1,1423.95,1391.03,2132.24
3.112043,765.15,1423.35,1388.62,2130.65
3.122008,766.35,1422.75,1386.08,2129.02
3.131686,767.1,1422.38,1383.45,2127.33
3.141327,768,1421.85,1381.05,2125.74
3.152421,768.53,1421.25,1378.88,2124.12
3.161802,769.28,1420.73,1376.48,2122.48
3.17012,769.28,1420.73,1376.48,2122.48
3.180526,769.8,1420.05,1373.85,2120.52
3.189217,770.03,1419.75,1371.75,2119.04
3.198852,770.4,1419.45,1369.35,2117.42
3.209986,770.55,1418.85,1367.18,2115.67
3.218458,770.7,1418.48,1365.45,2114.36
3.227573,770.63,1418.03,1363.35,2112.67
3.238509,770.85,1417.65,1361.55,2111.34
3.247843,770.7,1417.35,1360.05,2110.12
3.2585,770.7,1417.12,1358.85,2109.19
3.267499,770.78,1416.75,1357.73,2108.24
3.277478,770.63,1416.38,1357.05,2107.5
3.286671,770.55,1416.15,1356.45,2106.94
3.295971,770.55,1415.78,1355.85,2106.3
3.305178,770.48,1415.78,1355.55,2106.08
3.314761,770.4,1415.62,1355.55,2105.95
3.32419,770.63,1415.78,1355.55,2106.13
3.337464,770.63,1415.55,1355.48,2105.93
3.344472,770.7,1415.62,1355.85,2106.25
3.354536,770.7,1415.85,1356.15,2106.6
3.363327,770.85,1416.15,1356.53,2107.1
3.3731,771,1416.38,1357.05,2107.64
3.388673,770.93,1416.38,1357.88,2108.14
3.392563,770.93,1416.45,1358.85,2108.82
3.40188,770.93,1416.45,1359.98,2109.55
3.411709,770.78,1416.98,1361.33,2110.72
3.421737,770.63,1417.43,1362.45,2111.69
3.431039,770.78,1417.95,1363.95,2113.06
3.441876,770.55,1418.33,1365.45,2114.2
3.45178,770.33,1418.93,1367.33,2115.73
3.460063,770.48,1419.45,1369.05,2117.25
3.471112,770.48,1419.45,1369.05,2117.25
3.49125,770.18,1419.98,1370.85,2118.66
3.492811,769.8,1420.65,1372.88,2120.29
3.509142,769.43,1421.03,1374.98,2121.76
3.510716,769.13,1421.55,1377.53,2123.66
3.517857,768.53,1422.08,1380.15,2125.5
3.529796,767.62,1422.68,1382.85,2127.33
3.537151,766.73,1423.35,1385.48,2129.16
3.547312,765.53,1423.95,1388.33,2130.99
3.557056,764.4,1424.55,1391.25,2132.89
3.567535,763.35,1425.15,1394.25,2134.87
3.575934,762.23,1425.75,1396.73,2136.49
3.590502,760.73,1426.28,1399.35,2138.02
3.595353,759.15,1426.73,1402.05,2139.53
3.608131,757.88,1427.25,1404.75,2141.2
3.618916,756.3,1427.55,1407.45,2142.62
3.624779,754.65,1428.08,1409.62,2143.81
3.633613,753.08,1428.45,1411.95,2145.04
3.64371,750.98,1428.75,1414.05,2145.89
3.653025,749.18,1428.98,1416.38,2146.94
3.663132,747.45,1429.35,1418.33,2147.88
3.673368,745.58,1429.35,1419.98,2148.31
3.689859,743.78,1429.43,1421.55,2148.78
3.691895,742.2,1429.65,1422.83,2149.23
3.708846,740.18,1429.65,1424.25,2149.48
3.711268,738.45,1429.65,1425.68,2149.83
3.721638,737.03,1429.88,1426.65,2150.13
3.732619,735.45,1429.88,1427.62,2150.24
3.74092,734.03,1429.95,1428.45,2150.35
3.749725,732.9,1429.95,1429.05,2150.37
3.760407,731.78,1430.03,1429.43,2150.28
3.769397,731.78,1430.03,1429.43,2150.28
3.779486,730.95,1429.95,1429.73,2150.15
3.789592,730.58,1429.73,1430.18,2150.18
3.806912,730.05,1429.65,1430.18,2149.95
3.809365,729.83,1429.58,1430.03,2149.72
3.819003,729.9,1429.58,1429.95,2149.7
3.826774,730.35,1429.58,1429.65,2149.65
3.837486,730.88,1429.73,1429.35,2149.73
3.847285,731.55,1429.58,1429.05,2149.66
