time,Bx,By,Bz,BT
0.989313,-8.85,5.78,24.23,26.43
1.00277,-9.15,6.08,24.75,27.08
1.009786,-9.6,5.85,25.2,27.59
1.017238,-10.2,5.78,25.43,28
1.027277,-10.65,5.78,25.95,28.64
1.036706,-11.25,5.85,26.18,29.08
1.046164,-11.85,6.08,26.33,29.5
1.055645,-12.68,5.85,26.4,29.86
1.065522,-13.35,5.85,26.7,30.42
1.074835,-13.35,5.85,26.7,30.42
1.085623,-14.1,5.78,26.7,30.74
1.095173,-14.85,6.08,26.93,31.34
1.104323,-15.6,5.93,26.78,31.55
1.116647,-16.65,5.93,26.48,31.83
1.124007,-17.25,5.85,26.33,32.01
1.133166,-18,5.78,26.18,32.29
1.143094,-18.45,5.85,25.95,32.37
1.153026,-19.05,5.55,25.28,32.13
1.163725,-19.65,5.55,24.98,32.26
1.172381,-20.18,5.25,24.53,32.19
1.182926,-20.48,4.95,24.08,31.99
1.192265,-20.7,4.95,23.55,31.74
1.201146,-21.08,5.25,23.18,31.76
1.21049,-21.45,5.25,22.73,31.69
1.220954,-21.98,5.03,22.2,31.64
1.23065,-22.5,4.95,21.83,31.73
1.239721,-22.95,4.95,21.38,31.75
1.250003,-23.25,5.03,21.08,31.78
1.259173,-23.55,5.25,20.78,31.84
1.269197,-23.7,5.03,20.78,31.91
1.281481,-23.78,4.95,20.25,31.62
1.289005,-23.85,4.95,20.03,31.53
1.298982,-23.78,4.95,20.1,31.52
1.308097,-23.78,5.18,20.1,31.56
1.316944,-23.55,5.25,20.18,31.45
1.331133,-23.85,5.25,20.18,31.68
1.337132,-23.78,5.03,20.25,31.63
1.345615,-23.85,5.18,20.03,31.57
1.355893,-23.7,5.33,20.48,31.77
1.365718,-23.7,5.33,20.7,31.91
1.375776,-23.7,5.33,20.7,31.91
1.385203,-23.78,5.48,20.85,32.09
1.399208,-23.55,5.33,21,32
1.40532,-23.25,5.25,21.23,31.92
1.415975,-22.88,5.25,21.53,31.85
1.423259,-22.65,5.48,22.05,32.08
1.433229,-22.35,5.33,22.73,32.32
1.442473,-22.28,5.03,23.18,32.53
1.454331,-21.75,5.25,23.78,32.65
1.463076,-21.15,5.25,24.15,32.53
1.473098,-20.7,5.03,24.45,32.43
1.481598,-20.25,5.48,24.9,32.56
1.492453,-19.65,5.48,25.13,32.36
1.500521,-19.2,5.48,25.43,32.33
1.513172,-18.68,5.55,25.58,32.15
1.520636,-18.08,5.62,25.8,32
1.529866,-17.48,5.62,25.65,31.54
1.539897,-16.88,5.62,26.03,31.52
1.550058,-16.05,5.85,26.33,31.38
1.558958,-15.68,5.55,26.25,31.07
1.569555,-15.15,5.55,26.25,30.81
1.57813,-14.25,5.55,26.03,30.19
1.588234,-13.28,5.78,26.03,29.78
1.603707,-12.68,5.62,25.95,29.42
1.607398,-12.08,5.55,25.95,29.15
1.636499,-11.55,5.48,25.65,28.66
1.638021,-10.95,5.33,25.35,28.12
1.638542,-10.28,5.55,25.43,27.98
1.646489,-9.6,5.55,25.13,27.46
1.65498,-9.15,5.55,24.9,27.1
1.665266,-9.15,5.55,24.9,27.1
1.674032,-8.7,5.25,24.38,26.41
1.684412,-8.18,5.18,23.85,25.74
1.700475,-7.65,5.25,23.55,25.31
1.705096,-7.2,5.48,22.95,24.67
1.730293,-6.9,5.33,22.5,24.13
1.731493,-6.68,5.25,21.75,23.35
1.732204,-6.45,5.25,21.45,23.01
1.743588,-6.45,5.48,20.78,22.43
1.751786,-6.15,5.55,20.4,22.02
1.762002,-6.08,5.33,19.95,21.52
1.771395,-5.85,5.18,19.58,21.08
1.781596,-5.85,4.95,19.43,20.88
1.790955,-5.55,5.03,19.28,20.68
1.801803,-5.55,5.03,18.98,20.4
1.831967,-5.25,5.18,18.83,20.22
1.833339,-5.25,4.95,18.98,20.3
1.833921,-5.55,4.88,18.83,20.22
1.838786,-5.55,5.25,19.12,20.59
1.848504,-5.78,5.25,19.28,20.8
1.859606,-5.85,5.48,19.28,20.87
1.867831,-6,5.48,19.43,21.05
1.877988,-6.08,5.78,19.95,21.64
1.887631,-6.45,5.55,20.03,21.76
1.90221,-6.75,5.48,20.25,22.04
1.90747,-6.9,5.55,20.55,22.38
1.9335,-6.75,5.33,20.78,22.48
1.935437,-7.05,5.48,20.93,22.75
1.936221,-7.35,5.25,21.38,23.21
1.945744,-7.8,5.25,21.83,23.76
1.955266,-8.18,4.95,22.05,24.03
1.964556,-8.18,4.95,22.05,24.03
1.97613,-8.4,5.03,22.65,24.67
1.984495,-8.7,5.18,23.03,25.15
1.995398,-9.3,5.25,23.7,26
2.004396,-10.05,5.33,24.3,26.83
2.019732,-10.58,5.48,24.83,27.53
2.023051,-10.95,5.55,25.2,28.03
2.053846,-11.78,5.62,25.58,28.71
2.055166,-12.45,5.85,26.1,29.5
2.055683,-13.05,5.62,26.33,29.92
2.061454,-13.8,5.85,26.63,30.55
2.071263,-14.25,5.85,26.63,30.76
2.081329,-15,5.93,26.48,31
2.099553,-15.75,5.62,26.4,31.25
2.100583,-16.35,5.62,26.33,31.5
2.1275,-17.1,5.55,26.18,31.75
2.128368,-17.78,5.55,25.65,31.7
2.129319,-18.3,5.55,25.35,31.75
2.138531,-18.6,5.33,25.13,31.71
2.149105,-19.05,5.33,24.75,31.68
2.158222,-19.65,5.25,24.38,31.75
2.168619,-19.95,5.33,24,31.66
2.177716,-20.78,5.33,23.78,32.02
2.188056,-21,5.33,23.25,31.78
2.197528,-21.38,5.33,23.03,31.87
2.208091,-21.75,5.25,22.73,31.89
2.217084,-22.35,5.25,22.05,31.83
2.226637,-22.95,5.25,21.68,32
2.236066,-23.1,5.03,21.38,31.87
2.247263,-23.25,5.18,21.15,31.85
2.255778,-23.4,4.95,20.7,31.63
2.265948,-23.4,4.95,20.7,31.63
2.275628,-23.55,4.95,20.48,31.6
2.285845,-23.7,4.95,20.25,31.56
2.293721,-24,4.95,19.95,31.6
2.305154,-24.15,5.03,20.18,31.87
2.313809,-24.08,4.95,20.1,31.75
2.327937,-24,5.03,19.8,31.52
2.333224,-24.15,4.95,19.8,31.62
2.343006,-23.85,4.95,20.03,31.53
2.352009,-23.7,5.25,20.18,31.56
2.363813,-23.55,5.25,19.95,31.31
2.371636,-23.25,5.25,20.1,31.18
2.382818,-22.95,5.25,20.1,30.96
2.394748,-22.8,5.33,20.62,31.2
2.401134,-22.65,5.25,21.3,31.53
2.410696,-22.5,5.48,21.68,31.72
2.420856,-22.5,5.62,22.05,32
2.429529,-22.2,5.48,22.43,32.03
2.439683,-22.05,5.25,23.25,32.47
2.44832,-21.45,5.33,23.78,32.46
2.458175,-21.15,5.25,24.38,32.7
2.468599,-20.55,5.33,24.83,32.66
2.47806,-19.88,5.55,25.13,32.51
2.488286,-19.05,5.55,25.35,32.19
2.497611,-18.38,5.55,25.5,31.92
2.508975,-17.7,5.55,25.8,31.78
2.516946,-16.65,5.85,26.1,31.51
2.52596,-16.35,6.08,26.33,31.58
2.535864,-15.45,6.08,26.4,31.19
2.54666,-14.7,5.85,26.33,30.71
2.558654,-14.7,5.85,26.33,30.71
2.56538,-14.18,5.85,26.4,30.53
2.574816,-13.5,5.93,26.55,30.37
2.585441,-12.75,5.85,26.48,29.96
2.594496,-12.3,5.85,26.18,29.51
2.604177,-11.7,5.85,25.95,29.06
2.61374,-10.95,5.78,25.73,28.55
2.627246,-10.5,5.85,25.35,28.06
2.633255,-10.05,6.08,24.75,27.39
2.641856,-9.45,6.08,24.15,26.64
2.652335,-9.08,5.85,23.7,26.04
2.663253,-8.55,5.85,23.33,25.52
2.672415,-8.18,5.85,23.1,25.19
2.681701,-7.88,5.85,22.5,24.55
2.691449,-7.58,5.55,21.98,23.9
2.700416,-7.05,5.48,21.53,23.3
2.709988,-6.9,5.25,21.3,23
2.719333,-6.38,5.25,21.08,22.64
2.729999,-5.85,5.25,20.62,22.07
2.738472,-5.78,5.25,20.18,21.63
2.748894,-5.55,5.25,19.65,21.08
2.758643,-5.55,5.18,19.35,20.78
2.769527,-5.4,5.25,18.98,20.42
2.778101,-5.55,5.18,18.75,20.23
2.787557,-5.4,5.25,18.68,20.14
2.797079,-5.4,5.33,18.6,20.09
2.808258,-5.55,5.33,18.6,20.13
2.81638,-5.7,5.25,18.6,20.15
2.826355,-5.7,5.25,18.75,20.29
2.835549,-5.55,5.25,18.9,20.39
2.846702,-5.78,5.25,19.12,20.66
2.856238,-5.78,5.25,19.12,20.66
2.865687,-5.85,5.25,19.43,20.96
2.875067,-6,5.25,19.58,21.14
2.885321,-6.38,5.03,19.88,21.47
2.893338,-6.6,5.03,20.18,21.81
2.904574,-6.45,5.18,20.7,22.29
2.913064,-6.9,5.25,21.15,22.86
2.925566,-7.05,5.55,21.45,23.25
2.93191,-7.5,5.55,22.2,24.08
2.942159,-7.65,5.85,22.88,24.82
2.951896,-8.1,5.85,23.48,25.51
2.962548,-8.25,5.93,23.78,25.85
2.971769,-8.85,5.93,24.23,26.46
2.981565,-9.45,5.93,24.53,26.94
2.990145,-9.98,5.85,25.05,27.59
3.000845,-10.65,5.62,25.5,28.2
3.009662,-11.18,5.85,25.8,28.72
3.024448,-11.55,5.85,26.1,29.13
3.029303,-12.15,5.85,26.25,29.51
3.039279,-13.05,5.93,26.55,30.17
3.048038,-13.65,5.93,26.7,30.57
3.058074,-14.25,5.85,26.78,30.89
3.068259,-14.85,5.85,26.55,30.98
3.078221,-15.6,5.78,26.7,31.46
3.088057,-16.5,5.62,26.55,31.76
3.097793,-17.25,5.55,26.33,31.96
3.10931,-18.15,5.55,26.1,32.27
3.116342,-18.75,5.25,25.73,32.26
3.126113,-19.35,5.33,25.2,32.22
3.136305,-20.25,5.25,24.75,32.41
3.145177,-20.25,5.25,24.75,32.41
3.154977,-20.78,5.25,24.38,32.45
3.164603,-21.15,5.48,23.93,32.4
3.17542,-21.38,5.18,23.4,32.11
3.184183,-21.9,4.88,22.8,31.99
3.194956,-22.35,4.58,22.28,31.88
3.203038,-22.5,4.43,21.9,31.71
3.21334,-22.8,4.43,21.9,31.92
3.224305,-22.95,4.65,21.68,31.91
3.232331,-23.25,4.88,21.53,32.06
3.242879,-23.4,4.65,21.08,31.83
3.253283,-23.55,4.95,20.7,31.74
3.262168,-23.55,5.03,20.55,31.66
3.272647,-23.55,5.33,20.4,31.61
3.28072,-23.78,5.55,20.33,31.77
3.290405,-23.55,5.48,20.25,31.54
3.30023,-23.7,5.25,20.25,31.61
3.309737,-23.55,5.03,20.1,31.37
3.323479,-23.55,5.18,20.1,31.39
3.329451,-23.55,4.95,20.4,31.55
3.338218,-23.78,4.88,20.48,31.75
3.348336,-23.48,4.73,21.08,31.9
3.358171,-23.25,4.95,21.38,31.97
3.368261,-23.25,4.95,21.68,32.17
3.378209,-22.95,4.95,22.05,32.21
3.38777,-22.65,4.95,22.65,32.41
3.397001,-22.65,5.03,23.18,32.79
3.407109,-22.05,5.03,23.55,32.65
3.415831,-21.45,5.25,23.93,32.56
3.426191,-21.15,5.33,23.85,32.32
3.435039,-21,5.25,24.15,32.43
3.445122,-21,5.25,24.15,32.43
3.45455,-20.25,5.55,24.53,32.29
3.465915,-19.88,5.55,24.68,32.17
3.476187,-19.35,5.55,24.98,32.08
3.485488,-18.6,5.62,25.28,31.88
3.493827,-18.15,5.85,25.58,31.9
3.504144,-17.85,5.85,25.88,31.97
3.513481,-16.95,5.85,26.25,31.79
3.522799,-16.28,5.85,26.33,31.5
3.532355,-15.75,5.62,26.1,31
3.543128,-15.15,5.55,26.03,30.62
3.551819,-14.48,5.85,25.88,30.22
3.561611,-13.65,5.85,25.95,29.9
3.570698,-12.75,5.78,25.8,29.35
3.581559,-12.15,5.62,25.73,29
3.590272,-11.7,5.55,25.43,28.53
3.600846,-11.18,5.62,25.2,28.13
3.609544,-10.65,5.55,25.2,27.92
3.623043,-10.05,5.55,25.2,27.69
3.62891,-9.6,5.25,24.83,27.13
3.638465,-9.3,5.25,24.15,26.41
3.648058,-8.85,5.33,23.55,25.72
3.659226,-8.25,5.33,23.03,25.03
3.669342,-7.88,5.33,22.88,24.77
3.677839,-7.5,5.25,22.35,24.15
3.687123,-7.2,5.25,21.6,23.37
3.697611,-6.75,5.03,21,22.62
3.706408,-6.45,4.95,20.55,22.1
3.716007,-6.38,4.88,20.03,21.57
3.725736,-6.3,4.65,19.65,21.15
3.735777,-6.15,4.65,19.5,20.97
3.744943,-6.15,4.65,19.5,20.97
3.754745,-5.85,4.65,19.05,20.46
3.764679,-5.85,4.65,18.9,20.32
3.775291,-5.78,4.65,19.05,20.44
3.7838,-5.7,4.95,18.9,20.35
3.79412,-5.85,4.95,18.75,20.26
3.804835,-5.78,4.95,19.05,20.51
3.813848,-5.55,5.03,19.12,20.54
3.822139,-5.55,5.18,18.83,20.3
3.831925,-6,4.95,18.75,20.3
3.842343,-6.08,4.95,18.9,20.46
3.85189,-6.38,5.25,18.75,20.49
3.860987,-6.68,5.03,19.12,20.87
3.870972,-6.68,5.18,19.43,21.18
3.880644,-6.75,5.25,19.5,21.29
3.890274,-7.28,5.33,19.88,21.82
3.899568,-7.58,5.25,20.48,22.45
3.909612,-7.65,5.25,21.3,23.23
3.922735,-7.65,5.33,21.98,23.87
3.928737,-7.88,5.25,22.8,24.69
3.938681,-8.1,5.33,23.18,25.12
3.94783,-8.48,5.55,23.78,25.84
3.959087,-9.08,5.78,24.6,26.85
3.967994,-9.45,5.78,25.2,27.53
3.978118,-9.98,5.85,25.65,28.14
3.988114,-10.8,6.08,25.73,28.55
3.996292,-11.48,6.08,26.18,29.22
4.006451,-12.15,5.85,26.25,29.51
4.01819,-12.6,5.85,26.7,30.1
4.025602,-13.35,5.85,26.7,30.42
4.034667,-13.35,5.85,26.7,30.42
4.044684,-13.95,5.55,26.63,30.57
4.054111,-14.78,5.33,26.55,30.85
4.063813,-15.6,5.33,26.55,31.25
4.073755,-16.05,5.33,26.78,31.67
4.085001,-16.8,5.48,26.4,31.77
4.094147,-17.48,5.62,26.18,31.97
4.103046,-18.15,5.78,25.73,32.01
4.112157,-19.05,5.55,25.5,32.31
4.123507,-19.58,5.78,25.35,32.54
4.131715,-20.18,5.62,24.98,32.59
4.142064,-20.55,5.55,24.6,32.53
4.151868,-21.15,5.33,23.85,32.32
4.161883,-21.6,5.25,23.48,32.33
4.171372,-22.05,5.18,23.25,32.46
4.184713,-22.35,4.95,22.95,32.41
4.189635,-22.58,4.95,22.58,32.31
4.200472,-22.65,4.95,21.98,31.94
4.209628,-22.65,5.25,21.68,31.79
4.21889,-22.65,5.25,21.3,31.53
4.228266,-22.88,5.33,21.15,31.61
4.238206,-23.1,5.33,20.78,31.52
4.247684,-23.18,5.48,20.7,31.55
4.257945,-23.25,5.48,20.55,31.51
4.267942,-23.18,5.48,20.55,31.45
4.277818,-23.25,5.48,20.7,31.61
4.287343,-23.4,5.33,20.62,31.64
4.297152,-23.7,5.33,20.85,32.01
4.305975,-23.48,5.25,21,31.93
4.319097,-23.4,5.33,21.15,31.99
4.325332,-23.18,5.25,21.15,31.81
4.335342,-23.18,5.25,21.15,31.81
4.34437,-23.25,5.48,21.38,32.05
4.355333,-23.1,5.78,21.6,32.15
4.364788,-23.1,5.62,21.6,32.12
4.374318,-22.95,5.55,21.98,32.26
4.383548,-22.5,5.78,21.98,31.98
4.393058,-22.28,5.78,22.28,32.03
4.402817,-21.75,5.78,22.8,32.04
4.414125,-21.45,5.85,23.18,32.12
4.422864,-21,5.55,23.55,32.04
4.432416,-20.55,5.33,24.08,32.1
4.441458,-19.88,5.48,24.68,32.15
4.451808,-19.2,5.55,25.05,32.05
4.461554,-18.68,5.55,25.58,32.15
4.471578,-18.15,5.62,25.8,32.04
4.480474,-17.55,5.85,26.18,32.05
4.492615,-16.88,5.78,26.48,31.92
4.50158,-16.2,5.85,26.7,31.77
4.509274,-15.68,5.93,26.7,31.52
4.520063,-15,5.85,26.78,31.24
4.531571,-14.48,5.55,26.78,30.94
4.537816,-13.8,5.33,26.63,30.46
4.548311,-13.05,5.48,26.48,30.02
4.557357,-12.75,5.25,26.1,29.52
4.567836,-12.3,5.33,25.8,29.07
4.577831,-11.78,5.25,25.35,28.44
4.588479,-11.18,4.95,24.98,27.81
4.596242,-10.8,5.25,24.6,27.37
4.606261,-10.28,5.25,24.08,26.7
4.615877,-9.68,5.48,23.93,26.38
4.625237,-9.15,5.25,23.48,25.74
4.634839,-9.15,5.25,23.48,25.74
4.644547,-8.78,5.25,23.1,25.26
4.654656,-8.25,5.03,22.65,24.62
4.664871,-7.88,5.25,22.2,24.13
4.674148,-7.58,5.33,21.98,23.85
4.684179,-7.05,5.25,21.68,23.39
4.693652,-6.75,5.18,21.6,23.21
4.702742,-6.75,4.88,20.85,22.45
4.715835,-6.6,4.95,20.7,22.28
4.722497,-6.38,4.65,20.4,21.87
4.732264,-6.15,4.88,20.03,21.51
4.741916,-6.15,4.73,19.88,21.33
4.751346,-6,4.88,19.58,21.05
4.760955,-5.85,4.95,19.28,20.74
4.770285,-6,4.95,19.05,20.58
4.781184,-5.78,5.18,19.12,20.64
4.790917,-5.85,5.03,18.98,20.48
4.800102,-5.7,5.25,19.12,20.64
4.809579,-5.55,5.25,19.35,20.8
4.819353,-5.78,5.48,19.43,20.99
4.832623,-6,5.33,19.58,21.16
4.838348,-6.15,5.25,19.8,21.39
4.849239,-6.38,5.48,20.03,21.72
4.857369,-6.6,5.55,20.62,22.36
4.867194,-6.68,5.55,21.15,22.86
4.87747,-7.05,5.48,21.45,23.23
4.886998,-7.35,5.55,21.75,23.62
4.898724,-7.5,5.55,22.12,24.01
4.905581,-7.58,5.85,22.73,24.66
4.915899,-7.95,5.85,23.25,25.26
4.924966,-7.95,5.85,23.25,25.26
4.934916,-8.4,5.93,24,26.11
4.945339,-8.7,5.85,24.23,26.4
4.955004,-9.15,5.93,24.6,26.91
4.964241,-9.68,6.08,25.2,27.67
4.97407,-10.35,5.93,25.8,28.42
4.983267,-10.65,5.93,26.48,29.15
4.994131,-11.48,5.85,26.85,29.78
5.003049,-12.15,6.15,27,30.24
5.017008,-12.75,5.85,27.08,30.49
5.021783,-13.8,5.78,26.93,30.8
5.034493,-14.55,5.85,27,31.22
5.041472,-15.3,5.62,26.93,31.48
5.052157,-15.9,5.55,26.85,31.69
5.060449,-16.88,5.55,26.63,32.01
5.07118,-17.4,5.48,26.1,31.84
5.079822,-18,5.25,26.1,32.14
5.090097,-18.45,5.25,25.8,32.15
5.099429,-18.75,5.33,25.88,32.39
5.109966,-19.28,5.25,25.43,32.33
5.119011,-19.8,5.33,24.98,32.31
5.133764,-20.4,5.55,24.6,32.44
5.138025,-20.78,5.55,24.38,32.5
5.147826,-21.38,5.25,24.08,32.62
5.157077,-21.75,5.33,23.55,32.5
5.168152,-22.28,5.33,23.03,32.48
5.177839,-22.58,5.33,22.65,32.42
5.187084,-22.95,5.25,22.35,32.46
5.196057,-23.18,5.18,21.98,32.35
5.206252,-23.25,4.73,21.53,32.03
5.215638,-23.7,4.65,21.23,32.15
5.224921,-23.7,4.65,21.23,32.15
5.235356,-23.85,4.73,21,32.13
5.244582,-24,4.65,20.78,32.08
5.253629,-24,4.88,20.93,32.21
5.264013,-23.85,4.88,20.7,31.95
5.273478,-23.85,4.95,20.55,31.87
5.283439,-23.85,4.95,20.62,31.92
5.29477,-23.85,5.25,20.62,31.97
5.303285,-23.55,5.25,20.62,31.74
5.31611,-23.4,5.25,20.78,31.73
5.321964,-23.4,5.25,21.15,31.98
5.332775,-23.25,4.95,21.15,31.82
5.341231,-23.25,4.95,21.68,32.17
5.351169,-23.1,5.18,22.05,32.35
5.360692,-22.88,5.25,22.58,32.56
5.37076,-22.65,5.03,22.8,32.53
5.380312,-22.2,5.03,23.18,32.48
5.389538,-21.75,5.18,23.55,32.47
5.400559,-21.15,5.03,23.78,32.22
5.414156,-20.85,5.18,24.15,32.32
5.418793,-20.25,5.03,24.23,31.97
5.442038,-19.8,5.25,24.75,32.13
5.445983,-19.28,5.25,25.13,32.1
5.448703,-18.68,5.33,25.65,32.17
5.456767,-18.38,5.25,25.88,32.17
5.467014,-17.85,5.33,26.33,32.25
5.476764,-17.48,5.25,26.55,32.22
5.486599,-16.65,5.33,26.78,31.98
5.495882,-16.2,5.25,26.85,31.8
5.505934,-15.6,5.18,26.7,31.35
5.51553,-14.85,5.03,26.7,30.96
5.527863,-14.85,5.03,26.7,30.96
5.534851,-14.25,5.03,26.85,30.81
5.543991,-13.58,5.25,26.63,30.34
5.55451,-12.75,5.03,26.18,29.55
5.564176,-12.15,5.03,25.73,28.89
5.574152,-11.55,5.25,25.5,28.48
5.583338,-10.95,5.48,25.2,28.02
5.594728,-10.35,5.25,24.83,27.4
5.602931,-9.98,5.25,24,26.52
5.612075,-9.6,4.95,23.25,25.64
5.621474,-9.08,4.88,23.1,25.29
5.631975,-8.78,4.95,22.65,24.79
5.641787,-8.4,4.95,22.35,24.38
5.650896,-8.1,4.65,21.6,23.53
5.659837,-7.65,4.58,21.08,22.88
5.670785,-7.5,4.35,20.7,22.44
5.679479,-7.05,4.35,20.18,21.81
5.689819,-6.75,4.43,20.03,21.59
5.699615,-6.6,4.65,19.65,21.24
5.712145,-6.3,4.65,19.28,20.8
5.718223,-6,4.95,18.98,20.51
5.728228,-5.85,4.95,18.98,20.46
5.737475,-6,5.03,19.05,20.59
5.747979,-5.85,5.25,18.9,20.47
5.756699,-5.85,5.25,18.98,20.54
5.767766,-6,5.25,18.6,20.24
5.777655,-5.85,5.33,18.45,20.07
5.786939,-6,5.33,18.68,20.33
5.796556,-6,5.25,18.83,20.44
5.806803,-6.08,5.25,18.98,20.6
5.815138,-6.08,5.25,18.98,20.6
5.829002,-6.15,5.25,19.2,20.83
5.834888,-5.85,5.55,19.73,21.31
5.844529,-6.15,5.55,19.95,21.6
5.85358,-6.15,5.55,20.55,22.16
5.864033,-6.68,5.55,21.15,22.86
5.872825,-6.75,5.62,21.75,23.46
5.883366,-7.28,5.62,22.35,24.17
5.892167,-7.58,5.85,22.73,24.66
5.902478,-7.8,5.78,23.25,25.19
5.913208,-8.25,5.62,23.48,25.51
5.922125,-8.55,5.85,24.23,26.35
5.931841,-9.08,5.85,24.68,26.93
5.941323,-9.45,5.93,24.9,27.28
5.950452,-10.05,5.85,24.83,27.41
5.960224,-10.5,6.08,25.13,27.9
5.970873,-11.18,6.08,25.5,28.5
5.980567,-11.85,6.08,25.5,28.77
5.990222,-12.6,5.85,25.65,29.17
6.000562,-13.35,5.62,25.73,29.52
6.011047,-14.18,5.55,25.73,29.89
6.018747,-14.7,5.55,25.5,29.95
6.028191,-15.15,5.55,25.95,30.56
6.037965,-16.05,5.48,25.8,30.87
6.048107,-16.65,5.33,25.73,31.1
6.057093,-17.18,5.33,25.65,31.33
6.067355,-17.78,5.25,25.5,31.52
6.077247,-18.45,5.25,24.98,31.49
6.086981,-19.05,5.33,24.9,31.8
6.096692,-19.65,5.25,24.75,32.04
6.105848,-20.55,4.95,24.3,32.21
6.1157,-20.55,4.95,24.3,32.21
6.128231,-21,4.95,23.93,32.22
6.13447,-21.38,5.03,23.62,32.25
6.144182,-21.75,5.18,23.55,32.47
6.153813,-22.35,5.18,23.4,32.77
6.164692,-22.65,5.03,23.25,32.85
