time,Bx,By,Bz,BT
0.473623,-32.18,-91.65,166.05,192.37
0.485051,-29.4,-95.93,160.95,189.66
0.493735,-27.15,-100.65,155.7,187.38
0.503911,-25.65,-104.63,151.05,185.53
0.513655,-24.15,-108.45,146.62,183.97
0.523005,-23.25,-112.13,142.5,182.81
0.532813,-22.65,-115.73,139.05,182.32
0.544806,-21.98,-119.03,135.45,181.65
0.552524,-21.45,-122.33,132,181.24
0.561791,-21.15,-125.4,128.55,180.82
0.571878,-20.78,-127.95,125.63,180.51
0.582258,-20.55,-130.35,123.15,180.5
0.590605,-20.55,-132.75,120.45,180.42
0.600199,-20.48,-134.85,118.05,180.39
0.610426,-20.55,-136.5,115.73,180.13
0.619939,-20.85,-138.23,113.93,180.33
0.630469,-21,-139.35,112.2,180.13
0.638447,-21.15,-140.55,110.85,180.25
0.648657,-21.45,-141.75,109.65,180.49
0.657593,-21.6,-142.65,108.23,180.36
0.667108,-21.9,-143.33,107.4,180.43
0.677075,-22.2,-144.15,106.65,180.68
0.687307,-22.28,-144.6,106.05,180.7
0.69701,-22.05,-144.9,105.6,180.65
0.706113,-22.05,-145.2,105.53,180.84
0.716947,-22.05,-145.5,105.53,181.09
0.72769,-22.05,-145.35,105.45,180.92
0.736677,-21.98,-145.2,105.83,181.01
0.74796,-21.75,-144.9,106.35,181.05
0.754851,-21.75,-144.9,106.35,181.05
0.765201,-21.75,-144.3,107.03,180.97
0.774177,-21.68,-143.62,107.93,180.96
0.783829,-21.75,-142.8,108.6,180.72
0.794515,-21.75,-142.05,109.65,180.76
0.807637,-21.38,-140.55,110.85,180.27
0.812841,-21.15,-139.35,112.73,180.48
0.822148,-21.08,-137.85,114.45,180.4
0.831886,-20.85,-136.35,116.25,180.39
0.841429,-20.48,-134.1,118.43,180.07
0.853327,-20.4,-132.15,120.75,180.17
0.861389,-20.18,-129.75,123.6,180.33
0.87122,-19.88,-127.05,126.3,180.25
0.880656,-20.1,-124.43,129.75,180.89
0.890813,-20.4,-121.65,132.6,181.1
0.899672,-20.85,-118.5,136.35,181.85
0.909565,-21.45,-115.05,140.03,182.49
0.92669,-22.5,-111.75,143.7,183.42
0.9286,-23.25,-108,148.12,184.79
0.952044,-24.6,-104.25,152.25,186.15
0.953623,-26.55,-100.05,157.5,188.47
0.95772,-28.95,-95.55,162.3,190.55
0.968966,-31.65,-90.75,167.55,193.16
0.977336,-34.88,-86.25,172.73,196.19
0.986881,-38.48,-82.05,177.75,199.52
0.996159,-42.15,-77.7,183.15,203.37
1.006644,-46.35,-73.65,187.73,206.91
1.015207,-51.15,-69.6,192.45,210.94
1.025868,-55.95,-66.23,196.13,214.43
1.035257,-60.75,-63.23,199.65,218.06
1.045504,-60.75,-63.23,199.65,218.06
1.054091,-65.55,-60.75,202.95,221.76
1.064896,-70.35,-58.35,205.65,225.05
1.076408,-75.45,-56.33,208.2,228.5
1.104545,-80.55,-54.75,210.3,231.76
1.106622,-85.65,-53.25,212.33,235.06
1.107699,-90.45,-52.43,214.13,238.28
1.112043,-94.8,-51.75,215.33,240.89
1.122259,-99,-51.45,216.3,243.38
1.132056,-102.9,-51,216.75,245.3
1.142618,-106.28,-51,217.35,247.26
1.152487,-109.2,-50.85,217.43,248.56
1.161495,-111.9,-50.85,217.65,249.96
1.170557,-114.08,-51.15,217.43,250.8
1.180523,-115.65,-51.15,217.35,251.46
1.192817,-116.85,-51.15,217.35,252.01
1.21511,-117.38,-50.7,217.43,252.23
1.216631,-117.45,-50.63,217.95,252.7
1.219057,-117.08,-50.4,218.1,252.61
1.22797,-116.25,-50.33,218.25,252.35
1.238433,-114.45,-50.33,218.25,251.52
1.248021,-112.35,-50.25,218.25,250.56
1.257663,-109.8,-50.03,218.03,249.19
1.268513,-106.88,-50.1,217.73,247.66
1.277819,-103.58,-50.55,217.35,246.02
1.287613,-99.68,-50.93,216.15,243.41
1.296953,-95.4,-51.45,215.25,241
1.307053,-90.45,-52.35,214.05,238.2
1.336127,-85.8,-53.33,212.33,235.13
1.338398,-80.7,-54.45,210.6,232.01
1.340711,-75.45,-55.95,208.65,228.82
1.344087,-75.45,-55.95,208.65,228.82
1.354157,-70.35,-58.05,205.8,225.11
1.363373,-65.25,-60.3,202.73,221.34
1.373873,-60.15,-62.7,199.95,218.01
1.385021,-55.35,-65.85,196.05,214.09
1.392868,-51.15,-69.15,192,210.39
1.40322,-46.8,-72.6,187.95,206.85
1.412796,-42.9,-76.35,183.45,203.28
1.424698,-39.38,-80.4,178.8,199.96
1.434561,-35.85,-84.45,174.3,196.97
1.455611,-33,-88.5,169.5,194.04
1.456789,-30.45,-92.93,164.62,191.48
1.460678,-28.58,-96.9,159.9,189.14
1.47181,-26.55,-100.95,155.4,187.2
1.480803,-24.9,-104.7,150.9,185.35
1.490593,-23.48,-108.9,146.4,183.97
1.499965,-22.5,-113.03,141.75,182.69
1.509101,-21.98,-116.93,137.1,181.52
1.518587,-21.45,-120.45,133.12,180.81
1.528512,-21.08,-123.75,129.45,180.32
1.537923,-20.55,-126.75,125.93,179.85
1.54749,-20.55,-129.75,122.55,179.65
1.558066,-20.85,-132.6,119.63,179.8
1.568353,-21,-134.62,117.15,179.69
1.577649,-21.15,-136.5,115.2,179.86
1.587433,-21.3,-138.15,113.85,180.28
1.596674,-21.3,-139.65,112.2,180.4
1.606513,-21.6,-140.93,110.55,180.41
1.616338,-21.9,-142.35,109.35,180.83
1.625561,-22.35,-143.33,108.3,181.03
1.6361,-22.35,-144.15,107.25,181.06
1.645226,-22.35,-144.15,107.25,181.06
1.654655,-22.58,-144.75,106.65,181.21
1.663811,-22.65,-145.2,106.35,181.4
1.673708,-22.58,-145.65,105.75,181.4
1.683487,-22.65,-146.03,105.53,181.58
1.692898,-22.58,-146.25,105.3,181.62
1.703491,-22.58,-146.25,105.45,181.71
1.713377,-22.2,-145.95,105.75,181.6
1.723503,-22.05,-145.65,106.05,181.51
1.731958,-21.75,-145.12,106.65,181.41
1.742727,-21.75,-144.75,106.73,181.15
1.751241,-21.75,-143.7,107.63,180.85
1.792626,-21.45,-142.73,108.6,180.62
1.793045,-21.45,-141.75,110.03,180.72
1.793214,-21.15,-140.25,111.83,180.62
1.793365,-21,-138.53,113.55,180.34
1.799237,-20.7,-136.65,115.35,180.02
1.808324,-20.55,-134.93,117.45,180.06
1.81846,-20.4,-132.75,120,180.11
1.827885,-20.25,-130.5,122.55,180.16
1.838086,-20.48,-128.1,125.25,180.32
1.84752,-20.7,-125.4,128.1,180.45
1.858684,-21,-122.63,130.95,180.63
1.866644,-21.3,-119.55,134.4,181.13
1.876647,-21.9,-116.25,138.3,181.99
1.887205,-22.8,-112.73,142.12,182.83
1.895986,-23.7,-109.05,146.25,183.96
1.905802,-24.75,-105.23,150.83,185.56
1.91576,-25.95,-101.03,155.62,187.35
1.924506,-27.45,-97.05,160.35,189.43
1.934899,-27.45,-97.05,160.35,189.43
1.944481,-29.55,-93,165.15,191.82
1.954252,-31.95,-88.8,169.95,194.39
1.964082,-34.8,-84.83,174.6,197.21
1.973946,-37.88,-80.62,179.33,200.23
1.984114,-41.25,-76.43,184.05,203.51
1.993752,-45.3,-72.83,188.25,206.87
2.002758,-49.58,-69.45,192.23,210.31
2.013758,-54.3,-66.15,196.13,213.98
2.022497,-59.4,-62.85,200.1,217.99
2.035371,-64.95,-60.15,203.4,221.83
2.040762,-70.35,-57.53,206.55,225.66
2.052208,-75.98,-55.5,209.25,229.43
2.060637,-81.45,-54.15,211.13,232.68
2.071612,-86.85,-52.65,212.85,235.84
2.080092,-91.88,-51.45,214.35,238.82
2.091462,-96.38,-50.33,215.55,241.42
2.099863,-100.2,-49.95,216.3,243.56
2.10995,-103.5,-49.8,217.05,245.57
2.117974,-106.5,-49.95,217.35,247.14
2.129288,-109.2,-50.1,217.35,248.35
2.138389,-111.45,-49.95,217.95,249.84
2.151185,-112.95,-50.03,218.1,250.65
2.157018,-114.15,-50.33,218.25,251.39
2.167669,-114.75,-50.55,218.4,251.84
2.17687,-114.98,-50.55,218.33,251.87
2.187938,-114.6,-50.63,217.95,251.39
2.197696,-113.55,-50.4,217.95,250.87
2.208012,-111.9,-50.25,217.95,250.1
2.215746,-109.65,-50.55,217.65,248.9
2.226843,-107.1,-50.7,217.5,247.68
2.23397,-107.1,-50.7,217.5,247.68
2.245869,-103.95,-50.85,217.2,246.1
2.254549,-100.65,-51.15,216.53,244.19
2.266126,-96.75,-51.6,215.85,242.1
2.273588,-92.78,-52.5,215.03,240
2.283971,-88.35,-53.55,213.75,237.41
2.293704,-83.78,-54.83,212.03,234.48
2.302856,-78.9,-56.1,210.3,231.51
2.313166,-73.95,-57.9,207.83,228.06
2.322332,-69.15,-60.15,205.05,224.6
2.331949,-64.05,-62.4,202.05,220.95
2.342402,-59.25,-65.25,198.23,216.94
2.35109,-54.15,-67.8,194.55,213.02
2.361452,-49.8,-71.25,190.65,209.53
2.369903,-45.75,-74.62,186.3,205.84
2.380092,-41.85,-78.3,181.5,202.05
2.39013,-38.55,-82.35,176.85,198.86
2.399219,-35.25,-86.03,172.05,195.56
2.40838,-32.7,-90.23,167.55,193.09
2.419459,-30.45,-94.35,162.9,190.7
2.429624,-28.58,-98.4,158.33,188.59
2.43776,-27,-102.3,153.75,186.64
2.447014,-25.65,-106.35,149.55,185.29
2.457171,-24.68,-110.25,145.35,184.09
2.466654,-23.55,-113.7,141.45,183
2.476657,-22.65,-117.3,137.7,182.3
2.486686,-22.05,-120.45,133.95,181.49
2.49597,-21.75,-123.45,130.65,181.06
2.505604,-21.75,-126.23,127.35,180.62
2.515299,-21.3,-128.7,124.5,180.33
2.526136,-21.15,-131.03,121.65,180.04
2.535399,-21.15,-131.03,121.65,180.04
2.544,-21.15,-133.35,119.03,179.99
2.554099,-21.08,-135.45,116.7,180.03
2.563471,-21.45,-137.55,114.45,180.22
2.573388,-21.75,-139.35,112.65,180.5
2.583717,-21.9,-141.15,110.85,180.81
2.593722,-21.9,-142.5,109.2,180.86
2.602877,-22.35,-143.93,107.55,181.06
2.614136,-22.35,-145.05,106.43,181.29
2.623493,-22.5,-145.8,105.83,181.56
2.631813,-22.65,-146.25,104.85,181.37
2.64165,-22.5,-146.55,104.25,181.25
2.651197,-22.65,-146.55,103.95,181.1
2.661143,-22.5,-146.55,104.03,181.12
2.671171,-22.35,-146.4,104.25,181.11
2.679734,-22.05,-146.03,104.63,180.99
2.689111,-22.2,-145.5,105.15,180.89
2.699082,-22.05,-144.83,105.45,180.5
2.710165,-21.75,-144.45,106.43,180.74
2.718819,-21.75,-143.55,107.55,180.68
2.728664,-21.38,-142.65,108.75,180.64
2.737728,-21.38,-141.45,109.65,180.24
2.748169,-21.3,-140.25,111.15,180.22
2.758181,-21.08,-138.53,113.03,180.02
2.767334,-20.7,-137.03,115.05,180.11
2.777144,-20.25,-135.45,117.45,180.42
2.787039,-20.25,-133.35,119.85,180.43
2.798812,-20.1,-131.03,122.55,180.53
2.806129,-20.1,-128.55,125.33,180.65
2.815061,-20.18,-125.7,128.55,180.92
2.825037,-20.18,-122.85,131.85,181.34
2.834445,-20.18,-122.85,131.85,181.34
2.844935,-20.48,-119.7,135.3,181.81
2.854334,-21.15,-116.4,138.75,182.34
2.863385,-21.98,-112.8,142.43,183.01
2.873007,-22.65,-109.05,146.55,184.07
2.882849,-23.78,-105,150.75,185.25
2.893172,-25.05,-101.1,155.03,186.77
2.902809,-26.78,-97.13,159.75,188.87
2.913437,-28.8,-93,164.33,191
2.921632,-31.2,-89.03,169.05,193.59
2.93173,-33.45,-84.9,173.85,196.34
2.941695,-36.75,-80.85,178.65,199.51
2.951327,-40.35,-76.8,183.3,202.79
2.962513,-44.18,-73.05,187.8,206.29
2.971125,-48.45,-69.45,192.3,210.12
2.979707,-52.88,-65.93,196.35,213.76
2.988972,-57.6,-62.93,199.95,217.39
2.998748,-62.4,-60.15,203.25,220.96
3.008221,-67.5,-57.9,206.1,224.47
3.018772,-72.3,-55.95,208.73,227.87
3.041965,-77.18,-54.45,211.05,231.22
3.044555,-81.98,-53.25,212.93,234.29
3.047353,-86.4,-52.35,214.43,237.03
3.056804,-90.75,-51.75,215.55,239.53
3.06675,-94.65,-51.23,216.53,241.8
3.077319,-98.25,-50.85,217.35,243.88
3.085952,-101.85,-50.33,217.8,245.65
3.096061,-104.7,-50.03,217.95,246.91
3.104735,-107.18,-50.1,218.03,248.06
3.115265,-109.05,-49.8,218.1,248.88
3.124223,-109.05,-49.8,218.1,248.88
3.134521,-110.55,-49.95,217.95,249.44
3.149353,-111.6,-49.95,217.95,249.9
3.153521,-112.05,-49.73,217.95,250.06
3.16301,-111.98,-49.95,217.95,250.07
3.172787,-111,-49.95,217.8,249.51
3.182631,-109.8,-50.1,217.65,248.87
3.193326,-107.85,-50.33,217.35,247.8
3.201585,-105.45,-50.55,217.05,246.55
3.211742,-102.75,-50.55,216.75,245.14
3.221521,-99.15,-50.85,216,243.05
3.231674,-95.4,-51.45,215.25,241
3.241138,-91.05,-52.05,214.13,238.43
3.251609,-86.85,-52.73,212.93,235.92
3.267104,-82.05,-53.85,211.5,233.16
3.27014,-77.18,-54.9,209.55,229.96
3.290295,-72.15,-56.85,207.45,226.88
3.292177,-67.05,-59.03,204.75,223.39
3.298441,-62.1,-61.65,201.53,219.7
3.309335,-57.3,-64.35,198.15,216.07
3.318292,-52.88,-67.43,194.25,212.31
3.330997,-48.38,-71.25,190.12,208.72
3.336947,-44.25,-74.85,185.55,204.91
3.349898,-40.65,-78.75,180.75,201.31
3.35638,-37.28,-82.5,175.8,197.74
3.367669,-34.28,-86.55,171,194.7
3.377555,-31.95,-90.75,166.35,192.17
3.386875,-29.48,-94.95,161.55,189.69
3.39508,-27.38,-98.85,156.75,187.33
3.405838,-25.5,-102.75,152.25,185.44
3.4151,-24.15,-106.65,148.12,184.12
3.426382,-24.15,-106.65,148.12,184.12
3.435215,-22.88,-110.4,144.15,183
3.444793,-22.05,-114.15,140.33,182.23
3.454626,-21.3,-117.3,136.65,181.35
3.463601,-20.55,-120.23,133.12,180.55
3.474025,-20.55,-123.45,129.83,180.32
3.483095,-20.55,-126.45,126.75,180.22
3.492296,-20.55,-129.15,123.9,180.15
3.502611,-20.78,-131.4,121.2,179.96
3.512458,-20.85,-133.8,119.03,180.29
3.523026,-20.78,-135.83,116.85,180.37
3.532196,-20.85,-137.85,114.9,180.66
3.541781,-21,-139.73,113.03,180.94
3.551942,-21.15,-141.15,111.3,180.99
3.564203,-21.3,-142.65,110.1,181.45
3.570035,-21.9,-143.7,108.9,181.63
3.579554,-22.05,-144.75,108,181.94
3.589947,-22.35,-145.35,106.95,181.84
3.599354,-22.65,-145.95,105.83,181.7
3.613429,-22.8,-146.55,105.15,181.81
3.618103,-22.95,-146.85,104.7,181.81
3.628838,-22.88,-146.93,104.55,181.77
3.638093,-22.88,-146.93,104.25,181.6
3.647253,-22.58,-146.62,104.25,181.32
3.65907,-22.35,-146.25,104.33,181.03
3.66787,-22.05,-145.73,104.85,180.87
3.677211,-22.2,-145.12,105.83,180.98
3.686482,-21.98,-144.15,107.03,180.88
3.695732,-21.68,-143.1,108.23,180.72
3.705923,-21.45,-141.75,109.65,180.49
3.716159,-21,-140.03,111.15,180.01
3.724439,-21,-140.03,111.15,180.01
3.736172,-20.55,-138.6,113.25,180.16
3.746218,-20.48,-136.95,115.2,180.13
3.753627,-20.25,-135,117.6,180.18
3.763586,-19.88,-132.83,119.63,179.85
3.774443,-19.95,-130.65,122.1,179.93
3.782792,-19.95,-127.95,124.8,179.85
3.79371,-19.95,-125.4,127.65,180.05
3.803212,-20.4,-122.85,131.03,180.76
3.813892,-20.55,-119.63,134.33,181.04
3.82153,-21.3,-116.55,137.93,181.83
3.832641,-21.75,-113.1,141.53,182.47
3.849304,-22.35,-109.65,145.73,183.73
3.851812,-23.4,-105.9,150.15,185.22
3.860299,-24.75,-101.93,154.43,186.68
3.869917,-26.4,-98.03,158.93,188.58
3.882233,-28.05,-93.9,163.5,190.62
3.908603,-30.75,-89.93,168.15,193.15
3.910425,-33.38,-85.65,172.95,195.86
3.911174,-36.75,-81.75,177.6,198.94
3.917498,-40.35,-77.85,182.25,202.25
3.927476,-44.25,-74.1,186.45,205.46
3.937032,-48.38,-70.8,190.65,209.05
3.947376,-52.88,-67.35,194.63,212.63
3.957131,-57.68,-64.43,198.45,216.47
3.966991,-62.4,-61.73,201.75,220.02
3.976363,-67.28,-59.33,204.53,223.33
3.986612,-71.85,-57.23,207.15,226.6
3.995355,-76.88,-55.65,209.33,229.83
4.009055,-81.45,-54.15,211.35,232.88
4.014623,-81.45,-54.15,211.35,232.88
4.025142,-85.8,-52.65,213,235.59
4.034147,-90.08,-51.9,214.5,238.36
4.044021,-94.05,-51.15,215.55,240.67
4.053367,-97.8,-50.55,216.45,242.84
4.06448,-100.88,-50.25,217.2,244.7
4.074265,-104.1,-50.1,217.73,246.48
4.084145,-106.5,-49.8,218.1,247.77
4.093836,-108.6,-49.95,218.25,248.84
4.103274,-110.48,-50.1,218.55,249.96
4.1122,-111.6,-50.03,218.63,250.51
4.127377,-112.2,-50.25,218.7,250.89
4.131713,-112.2,-50.25,218.85,251.02
4.143485,-111.45,-50.55,218.55,250.48
4.150573,-109.95,-50.55,218.55,249.82
4.159866,-108.15,-50.55,218.1,248.63
4.169722,-105.68,-50.63,217.95,247.45
4.180621,-102.45,-50.85,217.05,245.34
4.191467,-99,-51.3,216.15,243.21
4.200041,-95.1,-51.9,215.03,240.78
4.207823,-90.68,-52.65,213.75,238.08
4.219518,-86.18,-53.63,212.4,235.41
4.229267,-81.3,-54.75,210.45,232.16
4.238269,-76.35,-56.33,208.35,228.94
4.247963,-71.25,-58.43,205.95,225.62
4.260962,-66.38,-60.6,203.4,222.37
4.266654,-61.35,-63.15,200.25,218.75
4.276594,-56.4,-65.62,196.95,215.12
4.285893,-51.68,-68.55,193.35,211.55
4.296169,-47.55,-71.85,189.23,207.92
4.305915,-43.58,-75.45,185.25,204.72
4.315715,-43.58,-75.45,185.25,204.72
4.325428,-40.05,-79.05,180.83,201.37
4.335298,-36.9,-82.73,176.4,198.3
4.343992,-34.05,-86.85,171.75,195.45
4.354652,-31.35,-90.75,167.25,192.85
4.364768,-29.18,-94.65,162.53,190.33
4.376792,-27.45,-98.7,157.73,188.08
4.38259,-25.65,-102.75,153.15,186.2
4.392388,-24.68,-106.8,148.65,184.69
4.402585,-23.25,-110.25,144.75,183.43
4.412712,-22.28,-113.93,140.7,182.4
4.421659,-21.45,-117.45,137.25,181.91
4.433069,-20.85,-120.53,133.65,181.17
4.442101,-20.55,-123.9,130.2,180.9
4.452501,-20.4,-127.05,126.9,180.72
4.460929,-20.25,-129.75,124.13,180.7
4.474056,-20.18,-132.15,121.35,180.54
4.480574,-20.25,-134.55,118.95,180.73
4.490488,-20.48,-136.5,116.55,180.65
4.499271,-20.7,-138.45,114.3,180.72
4.510457,-21.08,-140.1,112.13,180.68
4.518614,-21.38,-141.6,110.55,180.91
4.529244,-21.45,-142.73,109.05,180.89
4.537568,-21.68,-143.7,107.63,180.84
4.548084,-21.75,-144.75,106.65,181.11
4.556627,-22.2,-145.65,105.3,181.09
4.568213,-22.5,-146.25,104.55,181.18
4.57684,-22.65,-146.62,104.03,181.2
4.586515,-22.8,-146.93,103.95,181.42
4.595132,-22.65,-147,103.65,181.29
4.605467,-22.65,-147.15,103.8,181.5
4.615424,-22.65,-147.15,103.8,181.5
4.624241,-22.58,-146.93,104.03,181.43
4.633929,-22.58,-146.62,104.4,181.41
4.64462,-22.05,-146.1,105,181.26
4.653913,-21.75,-145.5,105.6,181.09
4.664301,-21.68,-144.75,106.65,181.1
4.673087,-21.45,-143.93,107.55,180.95
4.68399,-21.3,-142.65,109.05,180.82
4.692592,-21.15,-141,110.33,180.28
4.703184,-21.15,-139.5,112.13,180.22
4.711823,-20.85,-137.62,114.15,180.02
4.72278,-20.85,-135.75,116.4,180.03
4.731379,-20.55,-133.35,119.03,179.92
4.74067,-20.25,-130.95,121.5,179.78
4.751008,-20.1,-128.55,124.43,180.03
4.760772,-20.1,-125.93,127.35,180.22
4.771287,-20.25,-123.15,130.5,180.57
4.780003,-20.25,-120,134.25,181.2
4.79082,-20.55,-116.55,137.62,181.51
4.798664,-21.3,-112.95,141.75,182.5
4.808285,-22.28,-109.5,145.95,183.81
4.818073,-23.55,-105.6,150.15,185.07
4.829482,-24.9,-101.33,154.65,186.56
4.854442,-26.55,-97.35,159.23,188.51
4.856056,-28.5,-93.6,164.1,191.06
4.856974,-30.68,-89.55,168.9,193.62
4.865591,-33.45,-85.43,173.93,196.64
4.876002,-36.6,-81.45,178.65,199.72
4.884945,-39.75,-77.4,183.3,202.9
4.895645,-43.35,-73.8,187.73,206.32
4.905446,-47.7,-70.43,191.85,209.86
4.914848,-47.7,-70.43,191.85,209.86
4.92797,-51.98,-67.05,195.9,213.48
4.934132,-56.7,-63.83,199.43,216.93
4.951207,-61.65,-61.05,202.8,220.58
4.953661,-66.6,-58.65,205.73,224.05
4.962553,-71.25,-56.33,208.2,227.15
4.973189,-76.2,-54.6,210.45,230.38
4.981767,-80.85,-53.25,212.25,233.29
4.992525,-85.65,-52.05,213.83,236.15
5.002566,-90.15,-51.15,214.95,238.64
5.012133,-94.05,-50.55,216.3,241.22
5.022394,-97.95,-50.25,216.6,242.97
5.030937,-101.48,-50.25,217.05,244.81
5.041241,-104.55,-50.33,217.35,246.38
5.050482,-107.1,-50.55,217.43,247.59
5.059637,-109.35,-50.55,217.73,248.83
5.07003,-110.85,-50.85,217.95,249.75
5.078968,-112.05,-51.15,218.03,250.41
5.088392,-112.65,-51.15,217.65,250.36
5.098298,-112.65,-51.3,217.65,250.39
5.111315,-111.98,-51.3,217.65,250.08
5.118018,-111.08,-51.3,217.13,249.22
5.128903,-109.35,-51.3,217.05,248.39
5.138831,-107.25,-51.3,216.9,247.35
5.148491,-104.55,-51.3,216.75,246.05
5.155907,-101.7,-51.45,216.23,244.42
5.167921,-98.18,-51.75,215.85,242.71
5.175895,-94.35,-52.05,215.25,240.71
5.190637,-90.45,-52.8,214.35,238.57
5.195089,-85.8,-53.63,213.45,236.22
5.205394,-85.8,-53.63,213.45,236.22
5.214338,-80.55,-55.2,211.65,233.09
5.224426,-75,-57.15,208.8,229.1
5.23353,-69.68,-59.4,205.65,225.11
5.244709,-63.98,-62.1,202.5,221.26
5.253296,-58.65,-65.1,198.83,217.28
5.263635,-53.4,-68.33,194.7,213.14
5.272555,-48.3,-72,190.43,209.23
5.282817,-43.88,-76.05,185.62,205.34
5.291475,-40.35,-79.65,180.83,201.67
5.30272,-37.05,-83.33,176.33,198.51
5.311093,-33.9,-86.85,171.75,195.42
5.321223,-31.35,-90.9,166.95,192.66
5.33121,-28.88,-94.95,162.15,190.11
5.34151,-26.85,-98.93,157.73,188.11
5.350276,-25.28,-102.75,153.15,186.15
5.360077,-23.85,-106.5,148.65,184.41
5.370052,-22.58,-110.33,144.83,183.45
5.380201,-21.75,-114.15,140.85,182.6
5.388072,-21.15,-117.9,136.95,181.94
5.399789,-20.78,-121.05,133.2,181.18
5.408214,-20.7,-124.05,130.05,180.91
5.419934,-20.4,-126.83,126.6,180.36
5.429302,-20.25,-129.6,123.53,180.18
5.437065,-20.25,-132.15,120.75,180.15
5.446825,-20.48,-134.33,117.83,179.85
5.45768,-20.55,-136.35,115.5,179.87
5.465954,-20.78,-138.15,113.55,180.03
5.477729,-20.85,-139.65,111.83,180.12
5.488885,-21.15,-141.23,110.33,180.45
5.496259,-21.45,-142.65,108.83,180.7
5.504893,-21.45,-142.65,108.83,180.7
5.514557,-21.68,-143.7,107.85,180.97
5.524404,-21.75,-144.6,106.95,181.16
5.535884,-22.05,-145.35,106.35,181.45
5.543322,-22.05,-145.8,105.75,181.46
5.554121,-22.28,-146.25,105.15,181.5
5.564861,-22.35,-146.85,104.7,181.73
5.573375,-22.05,-146.85,104.55,181.61
5.582913,-21.98,-146.7,104.7,181.57
5.594406,-22.2,-146.7,104.85,181.68
5.602827,-22.05,-146.55,104.85,181.54
5.612732,-21.75,-146.03,105.3,181.34
5.62089,-21.98,-145.5,105.83,181.25
5.632919,-21.75,-144.83,106.5,181.08
5.640488,-21.75,-143.62,107.55,180.74
5.651804,-21.68,-142.8,108.3,180.53
5.659409,-21.45,-141.75,109.43,180.35
5.66975,-21.3,-140.25,110.93,180.08
5.678561,-21,-138.6,112.95,180.02
5.68885,-20.78,-137.1,114.45,179.8
5.6973,-20.25,-135.15,116.55,179.61
5.709509,-19.95,-133.12,119.03,179.69
5.719533,-19.58,-131.03,121.73,179.91
5.728364,-19.5,-128.55,124.43,179.96
5.736784,-19.95,-125.93,127.5,180.31
5.748759,-20.25,-122.55,131.25,180.71
5.755987,-20.7,-119.1,135.15,181.33
5.768932,-21.38,-115.43,139.43,182.26
5.775914,-22.05,-111.3,144.23,183.51
5.785309,-23.25,-107.25,148.95,185.01
5.794658,-24.9,-102.75,154.05,186.84
5.805368,-24.9,-102.75,154.05,186.84
5.814664,-26.78,-98.03,159.23,188.89
5.824752,-28.65,-93.45,164.7,191.52
5.834593,-30.98,-89.33,169.43,194.02
5.843852,-33.75,-85.2,174.15,196.79
5.853747,-36.75,-81.15,179.03,199.96
5.864257,-40.65,-77.55,183.3,203.14
5.871746,-44.55,-73.95,187.65,206.56
5.887799,-48.6,-70.65,191.55,209.87
5.891861,-52.65,-67.5,195.15,213.1
